i	  x		  N(x)		  y(x)		  eps
587	28.403226	-0.174228	-0.085902	0.088326	
588	28.451613	-0.224789	-0.118117	0.106672	
589	28.500000	-0.276386	-0.150302	0.126084	
590	28.548387	-0.328395	-0.182448	0.145947	
591	28.596774	-0.379919	-0.214547	0.165372	
592	28.645161	-0.429710	-0.246589	0.183121	
593	28.693548	-0.476091	-0.278568	0.197523	
594	28.741935	-0.516848	-0.310474	0.206374	
595	28.790323	-0.549107	-0.342299	0.206808	
596	28.838710	-0.569192	-0.374035	0.195157	
597	28.887097	-0.572452	-0.405674	0.166778	
598	28.935484	-0.553058	-0.437207	0.115851	
599	28.983871	-0.503766	-0.468627	0.035139	
600	29.032258	-0.415642	-0.499925	0.084283	
601	29.080645	-0.277733	-0.531092	0.253359	
602	29.129032	-0.076696	-0.562122	0.485426	
603	29.177419	0.203646	-0.593005	0.796651	
604	29.225806	0.582809	-0.623734	1.206543	
605	29.274194	1.084233	-0.654301	1.738534	
606	29.322581	1.735964	-0.684698	2.420662	
607	29.370968	2.571431	-0.714916	3.286347	
608	29.419355	3.630343	-0.744948	4.375292	
609	29.467742	4.959719	-0.774787	5.734507	
610	29.516129	6.615065	-0.804424	7.419490	
611	29.564516	8.661723	-0.833852	9.495575	
612	29.612903	11.176408	-0.863063	12.039471	
613	29.661290	14.248963	-0.892049	15.141013	
614	29.709677	17.984356	-0.920804	18.905160	
615	29.758065	22.504948	-0.949319	23.454266	
616	29.806452	27.953068	-0.977586	28.930655	
617	29.854839	34.493938	-1.005600	35.499538	
618	29.903226	42.318973	-1.033352	43.352325	
619	29.951613	51.649525	-1.060835	52.710360	
620	30.000000	62.741101	-1.088042	63.829143	
